ngram,hawk_score,dove_score,polarity
approach_adopt_partly_result_substantial_unreliability_linkage_growth_broad_monetary_aggregate_economic_performance,0.0,0.0,0.0
one_member_favor_adoption_range_select_tentative_basis_meeting_june,0.0,0.0,0.0
activity_asian_develop_country_remain_depressed_though_seemed_approach_trough_korea_appear_early_stage_recovery,0.0,0.0,0.0
available_data_suggest_weak_economic_performance_major_foreign_industrial_country_fourth_quarter_economic_activity_likely_fell_japan_economic_growth_apparently_slow_country_euro_bloc,0.0,0.0,0.0
increase_import_widespread_across_trade_category_particularly_large_advance_record_automotive_product_canada_mexico_computer,0.0,0.0,0.0
value_import_also_move_less_value_export,0.0,0.0,0.0
obligation_already_utilized_temporary_addition_system_portfolio_repurchase_agreement,0.0,0.0,0.0
moreover_policy_ease_could_readily_unwind_without_significant_effect_financial_market_reversal_appear_warrant_grow_pressure_resource_strengthen_economy,0.0,0.0,0.0
contrast_expenditures_consumer_service_grow_somewhat_fast_rate,0.0,0.0,0.0
manager_system_open_market_account_report_development_foreign_exchange_international_financial_market_period_since_previous_meeting_december_16_1997,0.0,0.0,0.0
however_member_contemplate_need_policy_ease_near_future,0.0,0.0,0.0
vote_action_messrs_greenspan_mcdonough_ferguson_hoenig_kelley_m_minehan_messrs_moskow_poole,0.0,0.0,0.0
addition_late_data_major_develop_country_point_reduced_expansion_many_country,0.0,0.0,0.0
japan_available_indicator_suggest_economic_activity_stagnate_fourth_quarter,0.0,0.0,0.0
pace_economic_expansion_euro_area_soften_somewhat_fourth_quarter_consumer_spending_remain_weak,0.0,0.0,0.0
value_export_decline_month_average_value_two_month_period_third_quarter_level_weakness_export_spread_across_number_trade_category,0.0,0.0,0.0
nevertheless_average_deficit_october_november_large_rate_third_quarter,0.0,0.0,0.0
core_price_inflation_project_rise_somewhat_forecast_horizon_partly_result_high_import_price_firm_gain_nominal_labor_compensation_persistently_tight_labor_market_would_fully_offset_productivity_growth,0.0,0.0,0.0
business_inventory_accumulation_slow_appreciably_october_sizable_rise_third_quarter,0.0,0.0,0.0
nominal_deficit_u_trade_good_service_widen_substantially_january_february_average_monthly_rate_fourth_quarter,0.0,0.0,0.0
investment_transportation_equipment_however_apparently_hold_well_fourth_quarter,0.0,0.0,0.0
look_beyond_near_term_member_express_considerable_uncertainty_prospective_strength_final_demand,0.0,0.0,0.0
sparse_statistical_data_available_business_fix_investment_along_anecdotal_information_suggest_moderation_recently_expansion_business_spending_capital_good_include_slow_investment_computer,0.0,0.0,0.0
assessment_take_account_wide_range_information_include_measure_labor_market_condition_indicator_inflation_pressure_inflation_expectation_readings_financial_international_development,0.0,0.0,0.0
lorie_k_logan_deputy_manager_system_open_market_account,0.0,0.0,0.0
drop_dollar_occur_despite_continued_sign_weak_growth_euro_area_japan_sizable_reduction_yield_long_term_government_security,0.0,0.0,0.0
market_worry_grow_tension_iraq_north_korea_appear_key_factor_concern_downbeat_tone_recent_u_economic_data_potential_vulnerability_dollar_general_pullback_international_capital_damp_market_sentiment,0.0,0.0,0.0
dollar_depreciate_substantially_term_index_major_foreign_currency_particularly_large_decline_euro_yen_swiss_franc,0.0,0.0,0.0
indeed_inventory_unusually_low_level_many_industry_effort_rebuild_inventory_appear_inevitable,0.0,0.0,0.0
nonetheless_member_comment_inventory_accumulation_likely_provide_limit_impetus_economy_next_several_quarter_extent_acceleration_economic_activity_occur_business_seek_maintain_acceptable_balance_inventory_sale,0.0,0.0,0.0
cautious_business_attitude_expectation_sluggish_sale_come_month_induce_business_firm_continue_hold_already_generally_lean_inventory,0.0,0.0,0.0
vote_action_messrs_greenspan_bernanke_m_bies_messrs_ferguson_gramlich_jordan_kohn_mcteer_olson_santomero_stern,0.0,0.0,0.0
interim_system_would_continue_stand_ready_provide_whatever_liquidity_might_need_counter_unusual_strain_help_assure_effective_function_banking_system_restore_normal_condition_financial_market,0.0,0.0,0.0
monetary_ease_fiscal_stimulus_already_place_would_provide_impetus_recovery_though_wealth_effect_earlier_reduction_equity_price_sluggish_growth_abroad_dollar_strength_would_tend_offset_support_time,0.0,0.0,0.0
gradual_strengthening_recovery_would_associate_marked_slow_contraction_business_capital_investment_add_consumer_purchase_power_arise_recent_decline_oil_price,0.0,0.0,0.0
economic_expansion_project_strengthen_appreciably_second_half_2002_subsequently_climate_business_fix_investment_continue_improve_strengthen_foreign_economy_lead_somewhat_great_demand_u_export,0.0,0.0,0.0
committee_discussion_current_prospective_economic_condition_member_comment_recent_information_positive_anticipate_seem_whole_indicate_economic_activity_bottom_recovery_might_already_way,0.0,0.0,0.0
consequence_committee_recognize_federal_fund_rate_might_fall_target_occasion_normal_condition_restore_function_financial_system,0.0,0.0,0.0
conjunction_policy_move_federal_reserve_would_continue_supply_need_atypically_large_volume_liquidity_financial_system,0.0,0.0,0.0
policy_action_associate_approval_board_governor_reduction_equal_size_discount_rate_level_2_1_2_percent,0.0,0.0,0.0
absent_voting_messrs_gramlich_meyer,0.0,0.0,0.0
however_growth_eci_compensation_pick_somewhat_2000_1999_probably_owe_large_part_upward_trend_productivity_growth,0.0,0.0,0.0
regard_labor_cost_employment_cost_index_hourly_compensation_private_industry_worker_eci_decelerate_noticeably_fourth_quarter_wage_benefit_component_record_small_gain,0.0,0.0,0.0
relatively_high_real_interest_rate_reflect_increased_productivity_damp_rise_asset_value_would_need_help_restore_balance,0.0,0.0,0.0
economy_potential_produce_good_service_accelerate_time_demand_output_grow_even_strongly,0.0,0.0,0.0
member_concern_however_recent_trend_economic_activity_continue_might_undermine_economy_remarkable_performance,0.0,0.0,0.0
manager_also_report_development_domestic_financial_market_system_open_market_transaction_government_security_federal_agency_obligation_period_december_22_1998_february_2_1999,0.0,0.0,0.0
federal_reserve_bank_new_york_authorize_direct_instructed_otherwise_committee_execute_transaction_system_account_accordance_follow_domestic_policy_directive_information_review_meeting_suggest_economic_activity_continue_grow_rapidly_recent_month,0.0,0.0,0.0
much_decline_occur_nondurable_good_although_machinery_distributor_also_report_sizable_liquidation,0.0,0.0,0.0
information_available_business_inventory_suggest_inventory_imbalance_might_emerge_sector_association_weak_expect_sale,0.0,0.0,0.0
much_deceleration_concentrate_liquid_component_aggregate_likely_reflect_part_adjustment_volume_mortgage_refinancings_associate_prepayment_mortgage_back_security,0.0,0.0,0.0
growth_m2_fell_considerably_december,0.0,0.0,0.0
still_household_spending_probably_would_continue_supported_increase_income_wealth_associate_strengthen_economic_expansion_rise_productivity,0.0,0.0,0.0
regard_note_decline_trend_mortgage_interest_rate_probably_would_continue_forecast_strengthen_economic_expansion_begin_materialize,0.0,0.0,0.0
regional_report_indicate_persist_strength_housing_sector_though_evidence_modestly_flag_activity_area,0.0,0.0,0.0
sub_par_expansion_next_quarter_expect_foster_appreciable_ease_pressure_resource_moderation_core_consumer_price_inflation,0.0,0.0,0.0
unemployment_rate_would_begin_edge,0.0,0.0,0.0
brisk_expansion_liquid_deposit_recent_month_associate_effect_mortgage_refinance_activity_substantial_decline_opportunity_cost_deposit_relate_previous_ease_action,0.0,0.0,0.0
wholesale_level_inventory_accumulation_moderate_october_november_sector_inventory_sale_ratio_continue_top_range_last_twelve_month,0.0,0.0,0.0
result_aggregate_stock_sale_ratio_manufacturing_sector_continue_upward_drift_begin_early_last_year,0.0,0.0,0.0
addition_exchange_value_dollar_increase_slightly_term_index_currency_important_trading_partner_part_depreciation_argentine_peso,0.0,0.0,0.0
vote_action_messrs_greenspan_mcdonough_ferguson_gramlich_hoenig_kelley_m_minehan_messrs_moskow_poole,0.0,0.0,0.0
spend_new_office_building_rise_less_rapidly_outlays_commercial_structure_pick_investment_industrial_structure_remain_robust,0.0,0.0,0.0
contrast_investment_nonresidential_structure_increase_briskly_october_november_late_data,0.0,0.0,0.0
reflect_market_expectation_substantial_federal_reserve_tighten_dollar_appreciate_considerably_yen_euro_depreciate_somewhat_canadian_dollar,0.0,0.0,0.0
committee_decide_continue_discussion_later_meeting,0.0,0.0,0.0
committee_discuss_propose_change_program_security_fomc_information_update_document_regard_certain_security_classification_access_confidential_fomc_information,0.0,0.0,0.0
january_16_1998_continue_rule_regulation_authorization_instruction_committee_distribute_advice_accordance_procedure_approve_committee_call_committee_attention_february_3_4_organization_meeting_give_member_opportunity_raise_question_might_concern,0.0,0.0,0.0
utilization_total_industrial_capacity_fell_slightly_remain_moderately_elevated_level,0.0,0.0,0.0
output_utility_boost_somewhat_december_effect_colder_average_temperature_demand_heat_service,0.0,0.0,0.0
industrial_production_edge_december_fourth_quarter_whole_advance_slightly_industrial_activity_remain_sluggish_january_accord_limited_statistical_information_available,0.0,0.0,0.0
circumstance_committee_believe_policy_accommodation_could_maintain_considerable_period,0.0,0.0,0.0
reach_decision_committee_member_generally_perceive_upside_downside_risk_attainment_sustainable_growth_next_quarter_roughly_equal_however_view_probability_though_minor_unwelcome_fall_inflation_exceed_rise_inflation_already_low_level,0.0,0.0,0.0
regard_labor_cost_average_hourly_earnings_production_nonsupervisory_worker_increase_moderately_december_change_earnings_year_considerably_small_2001_evidently_reflect_slack_labor_market,0.0,0.0,0.0
producer_level_core_price_finish_good_decline_november_december_year_whole_jump_energy_price_push_overall_producer_price_finish_good_slightly,0.0,0.0,0.0
core_consumer_price_inflation_measure_consumer_price_index_cpi_chain_weight_personal_consumption_expenditure_pce_index_continue_edge_lower_end_year,0.0,0.0,0.0
member_also_mention_number_favorable_factor_bear_long_term_outlook_consumer_spending,0.0,0.0,0.0
look_ahead_member_refer_subdued_expectation_among_retailer_contact_regard_upcoming_holiday_season_sale_prospect_likely_hold_back_least_marginally_linger_effect_recent_west_coast_dock_strike_availability_merchandise,0.0,0.0,0.0
factor_cite_member_appear_help_account_recent_softness_consumer_demand_include_substantial_decrease_equity_wealth_decline_consumer_confidence_context_geopolitical_uncertainty_wan_effect_earlier_income_tax_cut_failure_recent_round_motor_vehicle_sale_incentives_maintain_extraordinary_level_sale_see_summer,0.0,0.0,0.0
vote_action_messrs_gramlich_mcteer,0.0,0.0,0.0
yield_treasury_coupon_security_decline_slightly_intermeeting_period_risk_spread_corporate_debt_security_change_little_major_index_equity_price_edge_low_balance,0.0,0.0,0.0
mr_stewart_vote_alternate_mr_mcdonough,0.0,0.0,0.0
september_14_2001_available_member_committee_vote_unanimously_establish_30_billion_swap_line_bank_england_maturity_thirty_day_unless_renew,0.0,0.0,0.0
vincent_r_reinhart_secretary_return_top_home_fomc_accessibility_contact_u_last_update_november_7_2002_2_00_pm,0.0,0.0,0.0
business_inventory_book_value_basis_mount_october_november,0.0,0.0,0.0
high_persist_uncertainty_concomitant_aversion_risk_among_business_executive_apparently_continue_hold_business_investment_spending,0.0,0.0,0.0
total_domestic_nonfinancial_debt_expand_1999_pace_upper_portion_range,0.0,0.0,0.0
fourth_quarter_1998_fourth_quarter_1999_m2_m3_increase_rate_somewhat_committee_annual_range_1999,0.0,0.0,0.0
m3_accelerate_even_m2_december,0.0,0.0,0.0
m2_growth_pick_appreciably_december_january_evidently_reflect_extra_demand_liquidity_safety_century_date_change_period,0.0,0.0,0.0
promote_committee_long_run_objective_price_stability_sustainable_economic_growth_committee_immediate_future_seek_condition_reserve_market_consistent_increase_federal_fund_rate_average_around_5_1_4_percent,0.0,0.0,0.0
unanimous_vote_minute_meet_federal_open_market_committee_hold_december_22_1998_approve,0.0,0.0,0.0
unanimous_vote_minute_meet_federal_open_market_committee_hold_december_16_1997_approve,0.0,0.0,0.0
foreign_exchange_market_trade_weight_value_dollar_term_g_10_currency_depreciate_slightly_intermeeting_period,0.0,0.0,0.0
sale_new_home_edge_still_low_november_late_data_available_sale_exist_home_decline_large_amount_december_november,0.0,0.0,0.0
recent_indicator_housing_demand_activity_mixed,0.0,0.0,0.0
retail_sale_continue_grow_relatively_modest_rate_december_fourth_quarter_increase_considerably_small_previous_two_quarter,0.0,0.0,0.0
committee_ratify_transaction_unanimous_vote,0.0,0.0,0.0
meeting_adjourn_1_30_p,0.0,0.0,0.0
backdrop_long_term_treasury_yield_decline_somewhat_private_debt_market_sense_reduce_concern_governance_issue_perhaps_increase_appetite_risk_take_lead_substantial_decline_yield_across_credit_spectrum_narrow_risk_spread,0.0,0.0,0.0
financial_market_sensitive_however_shift_perception_global_risk_economic_release_generally_see_disappoint_tone_pessimistic_expectation_fourth_quarter_corporate_profit_administration_announcement_economic_stimulus_package_large_anticipate,0.0,0.0,0.0
